Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
1;16;67664047335;2728018201;44;27;20007524;28;2000;220007
1;13;26374795608;2384349043;46;26;1479034228;27;1835;309052
1;34;60337716637;2536843697;24;18;3495449363;19;852;497776
1;19;51648588103;2001668095;40;1;1978079573;2;626;364938
0;22;62925188113;493978685;8;12;3495449363;12;1400;548673
0;19;79729659096;807517425;33;8;1549253427;10;9000;427644
0;19;51712368568;2427771351;21;18;3495449363;19;1400;510043
0;23;73203093755;389979431;9;29;3495449363;30;1400;427901
1;23;39240758196;2427771351;44;21;1096459434;23;1500;462204
0;41;29969973798;3095757254;7;26;733370363;27;1750;220009
1;18;47966105034;4003908424;48;26;758856400;26;1900;415374
0;23;56560447080;33074859;3;26;943552677;26;10500;415374
0;17;64778600151;2728018201;44;11;1686619247;12;2450;427644
0;20;7540915063;3132369833;25;4;1515093391;5;800;220008
0;19;51712368568;2130063251;6;12;1120743414;13;3400;521324
0;14;62447951311;285245067;5;19;3495449363;20;1400;220005
0;20;87603859755;3132369833;21;25;3495449363;26;1400;427683
0;19;68653694567;3721463217;28;18;1414231223;19;1750;548673
0;20;19918081216;2979663232;6;19;2413343532;20;3300;427901
0;17;91741011980;1567706958;42;14;1978079573;17;600;220004
1;23;61648198013;2765219328;27;25;953609776;26;4500;510126
0;21;73928557453;1606866085;53;25;439331422;26;3400;447520
0;25;1658202940;317785800;16;4;3495449363;5;1400;510126
1;6;90104328950;2713684109;34;25;1837694195;27;3500;220008
0;23;73203093755;318944160;14;15;1978079573;16;290;289112
0;22;99809402476;3619880217;21;26;1978079573;28;1320;329738
1;4;7983342311;2728018201;17;19;1515093391;21;1252;306409
0;7;6990162797;4089238892;53;4;4130405762;5;2765;368529
0;25;42069694293;3653854349;14;15;3495449363;17;1400;521324
0;11;72994938782;3264236783;22;28;3801083354;28;2600;220006
1;14;6670336266;2239456072;40;18;1515093391;19;800;463027
0;34;27825355000;2406538689;10;0;563674975;2;3300;521324
0;26;26685633185;1492396072;39;4;3495449363;6;1400;463027
0;11;49021666785;2003803165;3;13;1235585928;13;3400;462729
0;81;51295786008;4256376407;4;0;3126364;2;3400;415374
1;17;53462475190;933518763;19;11;4201805851;11;12500;220005
1;23;54885102719;1040792510;22;28;4211359418;31;4450;220005
1;24;81700666183;2952391343;31;16;3467723753;19;1650;220014
0;20;47228200570;2807453054;24;17;2811208423;18;1650;510126
1;22;7026086942;2332717093;26;16;3851985978;16;1750;427901
1;25;33800545250;2728018201;44;15;1096459434;17;1500;462204
1;3;48467737856;2263087449;17;7;1978079573;9;600;415374
1;16;96737948700;3066118668;18;28;3495449363;30;1400;427901
0;20;25476818209;3132369833;47;26;1978079573;27;600;510126
1;23;67866912578;3132369833;45;17;3564061626;18;1400;463027
0;19;91062272370;153319627;35;6;2014499140;7;1200;427644
1;24;92617964040;2427771351;13;11;1515093391;13;800;220004
1;24;92617964040;1524346090;27;27;2060390665;27;13250;548699
0;11;49021666785;323403336;0;18;487185310;18;1750;553691
0;20;50313929362;2703401103;20;6;3658436666;8;4492;314334
0;16;40328932465;2609669006;22;25;1532420691;26;1549;338591
1;23;73462665297;2227586334;34;4;193643887;4;1900;548699
1;18;76419180344;2439927083;28;14;1885094778;16;9000;220008
1;23;61648198013;3066118668;44;11;2531227770;12;4000;510126
1;22;7026086942;3921733715;50;18;1404231275;19;1548;395144
1;24;22068155846;809605191;3;15;3090872193;16;5319;315553
1;23;58971480259;3068033506;44;14;3520732803;16;3085;312351
1;92;87287431555;3132369833;13;12;2630632000;15;2414;384731
0;25;8214862865;1975547370;22;14;2677834084;16;4450;462204
1;22;23972835107;2227089734;44;22;1513387560;24;3300;463027
1;22;7026086942;3799339647;45;25;1978079573;25;600;427644
0;21;98868345210;3741022538;23;12;3776592671;12;11500;220005
1;24;88285031739;3103254247;44;15;3981121942;16;1650;220004
1;22;23972835107;1279463764;30;0;3294976441;3;1650;220009
0;18;71285246493;1575892565;4;12;2094610791;13;3400;220002
1;23;59073062736;1467121655;19;25;1549253427;26;9000;220005
1;92;30438610818;2110444814;27;4;3260854660;5;11500;427901
1;19;50506506211;2804800583;50;14;4089238892;17;1750;546938
1;21;46245806970;2701167589;44;13;3004325808;14;2850;220007
1;20;37788925575;4249407907;22;22;867797708;24;1900;220005
0;96;8240433537;2065726082;35;5;3768104490;6;1750;427644
1;18;80111000595;1268009641;26;11;3337100351;12;3400;427644
0;19;51712368568;3132369833;11;29;3219401144;31;3400;220004
0;12;12294621347;1054392527;26;0;1501887521;3;14250;220006
1;5;71580290997;1358833810;1;12;3495449363;13;1400;463027
0;14;41614150939;519513075;0;25;3842323364;25;1650;427901
1;24;10231211059;3132369833;40;1;3495449363;3;1457;415374
0;64;13253269439;3653854349;47;8;1978079573;10;1549;220005
0;24;83392056713;2914336131;26;4;891753785;4;5500;548699
1;21;82278248927;1113015351;46;18;2540936076;19;2750;220005
1;25;59613152037;1704766684;24;11;612785592;12;3400;532301
1;18;69156082649;2794013979;40;11;1323581341;12;950;220014
1;18;54237145913;2240808956;33;19;3495449363;19;1400;427644
1;92;35271947097;1562032969;31;15;1978079573;17;600;220003
0;16;96507527340;150514689;23;7;2818332097;10;9044;437772
1;5;71580290997;1120698497;5;14;3647851905;17;2422;220014
1;99;26567661822;2239456072;25;14;2431387769;16;2786;546938
0;20;47228200570;3029401038;26;17;3043304507;18;1802;532301
0;1;23578452194;4102252012;26;12;2238767202;16;10750;220004
0;24;77387214848;1856959295;27;18;3026189570;19;3500;415374
0;22;62925188113;318944160;41;4;3495449363;5;1400;220004
0;1;47079863235;3132369833;42;6;3495449363;6;1400;546938
0;14;55445189511;2239456072;49;29;3495449363;30;1400;220005
1;22;51460401438;285245067;43;28;1515093391;31;800;532301
1;4;7983342311;3619880217;23;4;1978079573;5;600;220005
1;22;71859484957;1567706958;40;1;1144440112;0;2100;220009
1;24;81700666183;3653854349;42;28;3495449363;30;1400;546938
0;23;29236161883;112203958;28;21;1162395272;23;3500;521324
0;25;57120826776;1358833810;47;4;1978079573;4;600;220002
0;22;99809402476;389979431;21;19;3495449363;19;1400;220002
1;9;13176539765;2391551453;10;6;2565377477;9;1650;548701
0;24;99809402476;1358833810;14;11;3495449363;11;1400;220009
1;23;13176539765;1358833810;43;25;1515093391;25;800;462204
0;18;39735989370;285245067;31;4;3495449363;4;1400;220007
1;16;49733484339;3458713082;21;8;1978079573;10;600;220004
0;20;69166978474;1347246678;7;25;2335701960;25;3500;427683
0;21;98868345210;2726718314;53;27;2531350197;29;1750;220007
1;18;39847169052;3132369833;31;25;3465558833;25;1400;220009
0;19;68653694567;3974816581;30;15;2529701177;16;2660;310089
1;24;81700666183;1113015351;46;25;3744588841;26;6890;290387
1;23;54885102719;3653854349;44;8;20007524;10;1713;343605
0;15;96096262647;317785800;9;4;1978079573;5;-300;268088
1;20;46333999421;3132369833;28;11;622241602;12;3400;220007
0;19;91062272370;1040792510;38;29;1323581341;30;950;427644
0;15;26960843720;3113951806;30;18;3907066502;18;1750;415428
0;23;44565574314;1549253427;9;7;1978079573;10;600;220008
1;20;50622151800;1967876079;30;8;3261356312;10;2350;462729
1;36;70800653838;1892635523;26;19;3337100351;20;3400;548673
0;17;91741011980;4282115646;36;11;940004708;12;1650;220005
1;21;50869173589;2496574378;26;12;3337100351;13;3400;427901
1;24;58816671083;3026106147;24;25;3495449363;25;1400;220008
1;24;65343299859;1455755251;42;0;1686619247;3;2450;462204
1;22;56679178436;1315712412;33;18;3495449363;19;1400;462729
1;25;99586693424;213984285;19;0;551511592;3;10750;220008
1;23;67866912578;232810267;46;19;3744588841;20;13250;415374
1;95;4177656167;3124782915;20;26;2782239841;27;9000;463027
0;24;83392056713;1358833810;5;12;3495449363;13;1400;220005
0;21;12007202476;389979431;44;28;1515093391;30;800;415428
1;92;87287431555;2263087449;38;18;3495449363;19;1909;402591
0;15;26960843720;1720483841;8;11;1978079573;11;557;327316
1;24;71553482094;3957468267;48;28;4256376407;28;1750;220002
1;22;10967899422;4125058852;20;15;3453310661;17;1750;427901
1;22;86562422025;1633810917;35;1;4000324300;3;1650;462204
0;10;5595501782;3132369833;47;4;3495449363;6;1400;415374
1;25;33800545250;3653854349;44;14;1978079573;16;600;220007
0;19;84907938869;1951819348;15;18;2947699300;19;1650;220005
1;27;48527755617;2655627599;2;21;3495449363;23;1400;220009
0;34;16971794968;2385979668;6;4;2772477085;6;1750;546938
0;11;11671902247;869551971;4;12;2600584514;12;1650;220007
1;19;70462268179;4102252012;20;15;867080846;16;11500;220003
0;53;94870605649;2586226465;28;21;3724089974;23;3500;510003
0;19;56238692220;1418185248;30;4;3308392174;5;2450;548673
1;25;99586693424;3103254247;9;18;3495449363;20;1400;548673
1;24;73816590643;1479747830;33;18;3799339647;18;10750;220007
1;5;52073137430;2230364525;15;25;1089213739;26;1750;510002
0;24;77387214848;2658860461;11;4;977426899;4;1750;510043
1;15;16591520177;3458713082;29;6;3495449363;9;1400;220006
0;23;89003010263;1120698497;29;4;1978079573;4;600;220014
0;23;66711684521;1889027527;7;20;3842323364;23;1650;220005
0;23;59871851848;864326765;11;29;1110690680;30;3400;427644
0;22;44814422886;416813310;0;26;946240398;26;3300;415374
0;16;56186455738;1358833810;43;14;2957227720;16;2964;548673
1;21;75054269092;3110669367;19;13;3320345996;16;4022;220006
0;9;89394065570;2542126572;35;13;2573658081;16;2628;220007
1;99;26567661822;213984285;19;14;3100590777;16;8510;415428
0;71;60250826148;2542126572;35;4;4027385701;4;3500;463027
0;23;29236161883;3633954464;30;18;3261356312;19;2350;415374
0;71;60250826148;1583210169;12;11;493532441;11;1750;220007
0;23;44565574314;622953708;11;27;977426899;30;1750;462729
0;24;84282417209;440856836;7;13;3516540238;17;1750;447520
0;20;69166978474;884527259;12;5;1991166062;5;1650;463027
0;13;47812248907;3619880217;5;18;1515093391;19;800;510003
1;25;29620153371;2263087449;24;25;1978079573;26;600;220005
0;24;77387214848;3793218470;19;6;4028535535;6;10750;553691
0;24;37673162511;906276395;4;0;167092105;0;10750;220009
1;15;35182337470;1991166062;11;4;3756904990;5;2293;287593
1;21;5302146503;1358833810;44;26;1144440112;27;2040;344217
1;13;44898803155;2341420833;31;11;1978079573;11;600;220008
0;49;88210099605;3591839647;33;6;3423310095;7;3500;553691
1;7;11987561708;2972989581;18;13;2336311009;15;1750;427644
1;25;9365952007;285245067;41;14;2060589468;16;600;510126
1;17;53462475190;2239456072;38;15;1772511045;17;800;220004
0;96;8240433537;3619880217;25;18;1978079573;18;600;510003
0;22;84357978667;1051800548;33;25;3799339647;26;10750;427901
0;24;77387214848;2499026580;16;11;3495449363;11;1400;220005
1;24;91073228378;284455901;28;19;3813496391;19;1750;462204
1;18;90421776288;3799339647;44;28;1647711163;31;2500;462729
1;24;69087261742;452987410;12;6;1825957264;9;1650;463027
1;7;60480589293;371743165;51;21;1326673300;24;12300;427683
1;24;69087261742;3232546158;35;4;1142004124;4;4250;427683
1;25;14915076269;1710822887;44;20;2031531650;21;1200;220002
1;18;36170617165;2427771351;13;1;3495449363;2;1400;427644
0;27;17517746119;2498488902;23;5;1978079573;6;600;548673
0;24;51478003339;3033878489;8;26;3859431328;27;1650;220008
0;26;54772817891;2047189452;37;14;3495449363;16;1400;463027
1;17;83075363953;503038713;50;7;863764846;10;5150;510002
0;78;16940974916;3148591307;23;5;972859977;6;10750;220002
1;64;60539707901;3619880217;24;14;3495449363;17;1400;553691
0;19;94484631244;3214767694;6;25;1094019745;25;1750;220007
0;12;38694842457;2153064434;20;11;1674197315;12;13250;220007
1;37;78068671755;1358833810;45;15;3495449363;16;1400;553691
1;18;80111000595;1120698497;24;1;3495449363;3;1868;321827
0;23;89003010263;3132369833;25;11;1515093391;12;1096;387204
1;9;13176539765;1336751023;12;5;493532441;5;4221;363741
0;17;91741011980;3458713082;14;11;3495449363;11;1400;220006
0;22;99809402476;120520593;15;5;1929616083;5;3300;220005
0;9;89394065570;4174218366;33;4;3799339647;4;10750;510126
1;23;81561497819;3450282968;29;19;1978079573;20;600;510126
0;22;62925188113;2629662859;7;13;1011512293;14;3400;220003
1;24;71553482094;712089732;4;11;1691860079;11;10650;427644
0;19;91062272370;2823412796;0;29;2000836230;30;1224;252350
0;23;44565574314;1991166062;11;28;2976296730;30;1607;401429
0;56;72434266183;1567706958;31;11;3342386189;11;3171;363283
1;34;83281231283;429629850;51;19;3278807671;20;4540;428224
1;18;74859532562;3409747776;36;11;1260835033;12;3300;220005
0;7;27172173366;1786228279;33;11;426954309;12;1750;220004
1;23;67866912578;2341420833;32;18;3495449363;20;1400;510043
1;5;24473158473;1250315568;27;28;3260854660;30;11500;415374
0;21;73928557453;2499026580;32;12;1433675792;17;800;548673
1;24;78889753527;1813016363;27;19;2894539789;20;3500;427901
0;14;55445189511;1358833810;5;4;1515093391;4;800;220006
1;99;26567661822;4031929229;23;21;2702192939;24;1750;220014
0;12;15654527181;1186709219;15;14;2979663232;17;1650;220004
1;14;6670336266;1038665835;33;25;3423310095;26;3500;510126
0;24;83392056713;318944160;28;14;3480298969;17;1400;510002
1;22;86562422025;389979431;21;16;1883718277;17;1200;220005
0;20;21372138633;440856836;16;14;3266561131;16;56;220002
1;16;74387708048;2887263234;31;15;3008500045;17;1382;220008
1;18;62900778862;2194118559;37;14;3014081737;16;3578;415374
0;17;81030683152;323403336;0;5;487185310;5;1750;220006
0;14;41614150939;2343041538;17;11;1235585928;11;3400;220004
1;24;22068155846;1725506210;35;5;3261356312;6;2350;546938
1;23;35733221468;285245067;42;1;3495449363;2;1400;220006
1;24;10231211059;4197905142;33;18;426954309;19;1750;415374
0;20;25476818209;334018393;19;25;4125058852;25;3500;220004
0;22;99809402476;3103254247;44;29;1978079573;31;600;220005
0;19;68653694567;1772499112;34;13;1837694195;13;3500;220006
1;25;63620501558;285245067;35;18;1764463627;19;800;510020
0;64;13253269439;3907066502;31;29;2815384963;31;1650;415428
1;54;22175883978;3785379812;32;1;2587116657;3;1750;220014
0;78;16940974916;389979431;31;4;2645706561;4;3700;220002
0;22;99809402476;2377654966;6;13;1710822887;14;3500;220004
1;10;66618892455;3619880217;1;18;3495449363;20;1400;220014
0;20;69166978474;1978079573;30;4;3294976441;4;1650;427644
1;22;41319359262;3295111336;36;15;4292659633;17;3300;427901
0;20;71369594430;213984285;19;8;3203430331;10;14250;532301
0;9;89394065570;2239456072;25;4;3495449363;5;1400;220005
1;22;86879374102;8199552;20;18;1707945333;18;10750;220004
0;21;43416518264;285245067;44;1;2031531650;3;1200;220005
1;22;86879374102;493978685;17;18;2843582648;19;3487;220004
1;5;71580290997;987414741;7;8;3185101397;9;3878;521324
0;25;89062354629;3132369833;44;11;2830508066;11;2309;462204
0;7;6990162797;3132369833;31;4;3333695053;5;1799;415374
0;21;12007202476;204318449;0;1;2180719272;3;1650;427644
0;21;37536596831;3066118668;21;0;3495449363;3;1400;521324
0;96;8240433537;2031531650;23;4;2810365832;5;18000;220006
0;24;37673162511;2600584514;35;11;3059178866;12;2993;361921
1;23;86353654132;3681377893;23;27;2831433537;28;6696;344678
0;23;51799378149;1549253427;5;4;3495449363;5;1400;553691
0;25;8214862865;933518763;19;25;2782239841;25;9000;521324
1;14;80157164780;3066118668;44;22;1978079573;23;600;462204
1;23;86353654132;3132369833;44;22;3004325808;23;2850;220014
1;24;88285031739;2499026580;31;0;3495449363;3;1400;548673
1;54;22175883978;2341420833;31;11;1515093391;11;800;415374
0;17;6666411076;2263087449;44;22;3981121942;23;1905;408591
0;11;49021666785;1549253427;9;19;1978079573;19;1178;379719
1;21;15061853850;1567706958;31;18;3495449363;19;1438;340151
1;24;66450573005;3036725640;50;0;124332046;2;1856;339473
1;23;35733221468;318944160;1;18;3495449363;18;1400;220005
1;5;57090016372;3124782915;20;5;2476348473;5;6934;220002
1;20;31421751832;2486012494;22;20;2350589006;21;4319;220005
1;18;10537092330;1358833810;41;18;3051299803;18;2583;521324
0;19;68653694567;4070892855;29;8;2281020300;10;3620;427901
1;22;17435748394;2426178166;51;27;124332046;29;2867;320659
0;23;51799378149;2728018201;44;11;2963274808;11;1790;317750
0;20;87603859755;3132369833;25;18;1978079573;19;474;366322
1;21;5302146503;3558759889;46;0;647825515;2;2639;335911
0;24;260151576;1208884295;8;15;694901174;17;5516;458840
1;24;77997995546;1120698497;41;16;1515093391;18;669;407706
0;23;29236161883;493978685;7;14;3495449363;16;-243;323432
1;14;96325953244;4070892855;41;6;20007524;4;2000;532301
1;23;16176880293;3653854349;2;8;1978079573;9;600;220009
0;12;86814473952;526641822;44;6;374702076;6;2250;220003
1;16;49733484339;1549253427;24;22;1978079573;23;600;427683
0;75;66732904526;3799339647;44;27;1647711163;31;2500;220002
0;24;49027874216;1549253427;49;4;1515093391;4;800;427683
1;14;88195977293;3249344035;28;1;1414231223;3;1750;510043
1;21;5302146503;1549253427;44;5;1647711163;5;2500;447520
0;71;60250826148;1951819348;15;0;1089213739;0;1750;220006
1;10;5937775619;2036347421;50;20;2630217504;21;5150;220004
0;25;1658202940;2833547212;15;7;426954309;10;1750;548699
0;17;6666411076;3619880217;44;13;3004325808;13;2850;220005
0;17;81030683152;1181104002;23;14;4064782988;16;1650;415428
1;0;23386559699;1120698497;29;6;2031531650;9;1200;220002
0;25;42069694293;1262145876;11;18;3132369833;19;1650;427683
0;14;15876054503;3653854349;44;25;1053965604;25;2700;427683
0;20;7540915063;4029846634;0;0;1038665835;0;1750;553691
1;15;60260647457;3589561338;24;19;2138676125;19;1650;548673
0;9;14261404827;2448864792;17;26;2136276540;27;3400;220003
1;25;68744701746;3052384689;32;12;2744585280;14;1750;220003
0;43;5580002733;3053302479;27;11;3014956903;11;1750;427683
1;22;23972835107;1549253427;17;25;1515093391;26;800;463027
0;7;27172173366;3066118668;44;0;884343042;3;1800;532301
1;29;27028951785;3664091010;19;29;3052732124;31;1750;427683
1;36;1071261588;1549253427;31;21;1978079573;24;600;548699
1;25;19034043844;977426899;44;18;1144440112;18;2100;462729
1;24;10231211059;1358833810;1;27;1515093391;27;800;220005
1;24;92617964040;2075091556;33;25;1358833810;26;1750;521324
0;64;3242044800;2427771351;47;18;3495449363;20;1400;220014
1;19;96475987601;834326136;53;11;4240932072;12;5150;220006
1;5;24473158473;2559112193;36;25;740249163;25;2750;220007
0;19;47737592687;2919887742;23;12;1515093391;12;800;220008
1;5;42142593273;3093340768;21;0;124332046;0;1750;220004
0;20;65418210759;2418382453;23;12;3148575131;12;3400;220007
0;22;74763343765;1712909374;20;25;3516716911;26;1400;220005
1;17;60399243143;3045408656;42;18;1934676138;18;2100;415374
1;20;31421751832;2728018201;33;18;3085052858;18;1400;447520
0;19;59418807564;1744438118;20;8;2347230161;10;1650;447520
0;25;31531183773;1605993141;35;1;2483313850;3;9000;510003
0;29;40587254911;2531564294;27;6;953609776;9;4500;220014
0;27;37050762270;2074091952;10;28;2460172767;31;1650;532301
0;81;51295786008;1584962866;30;17;1608863886;18;800;220003
0;56;72434266183;4198501339;22;5;1635179787;5;950;220007
1;11;77417430415;2716827857;0;7;3842323364;9;1650;220006
1;14;77116750710;1573825017;44;25;1978079573;26;981;220004
0;25;89062354629;3817833911;7;0;411696033;1;2926;220005
0;24;84282417209;2470411082;22;11;3289344954;12;2422;548673
0;15;33791212174;2878493797;3;14;1151001901;17;1650;532301
1;22;41721562253;4070892855;44;17;1773300239;18;600;521324
0;8;54963308320;114106592;4;13;1545364268;15;10650;220004
1;22;13176539765;2609365482;34;13;1837694195;13;3500;427683
1;19;37536596831;1567706958;21;4;1515093391;5;800;510003
1;24;91073228378;3868289876;44;29;1978079573;30;600;220014
1;4;7983342311;1978079573;30;21;3907066502;23;1750;220004
1;22;83933529034;285245067;52;8;1515093391;10;800;510003
1;10;5937775619;3367497576;53;21;837979899;24;1650;220002
0;20;21372138633;1647711163;44;12;2728909103;13;3700;220005
1;24;78889753527;3653854349;1;25;3495449363;25;1400;220005
0;20;25476818209;3650516034;33;25;1549253427;26;9000;220014
1;25;63620501558;628292438;12;22;1825957264;24;1650;220003
1;24;26929900727;2427771351;49;25;1515093391;26;800;510126
0;1;23392188373;2756615127;30;12;2643266192;17;2600;220006
1;24;74312002024;1311741366;21;21;2563346051;23;20500;220004
0;25;29014741578;2239112882;31;12;3365089480;13;1400;427644
1;15;40698320627;1560582489;28;11;1793372102;12;3550;521324
0;20;21372138633;3046179926;32;22;3495449363;23;1400;220014
1;24;5210262797;1943944588;33;0;3495449363;2;1400;437772
0;1;23392188373;1796871216;16;12;1619495912;16;10650;532301
1;23;85188888077;1113274541;34;7;2962565603;7;3500;220014
0;21;136510381;538881989;4;20;1850951281;20;3400;510002
1;0;23386559699;2673886309;7;0;733370363;2;1750;463027
0;24;29955620541;147663363;12;15;407227014;16;3400;510043
0;20;71369594430;622953708;11;15;3219401144;17;3400;548673
1;19;27726488322;1720483841;31;5;1978079573;5;600;220007
1;20;24784171598;2341420833;49;11;3495449363;12;1400;220004
1;75;52787304819;3103254247;5;4;3495449363;5;1400;532301
1;37;78068671755;3799339647;37;29;1978079573;30;600;220006
1;22;7026086942;3653854349;1;1;1515093391;3;800;220004
0;49;88210099605;3653854349;44;19;494303515;20;3100;220008
0;20;6527403354;3266584280;53;18;1668991422;18;5150;521324
1;15;81459009908;2672817869;26;14;4152624080;17;4400;220003
1;52;284276224;285245067;37;18;1515093391;19;800;415374
0;25;81045024345;4019618537;33;29;1549253427;31;9000;220008
0;12;25534192873;2263087449;5;20;1515093391;23;800;220002
1;22;83772702835;2499026580;2;11;1515093391;12;800;510126
0;24;260151576;2263087449;16;11;1515093391;11;800;220005
1;14;6670336266;2503620843;23;18;2333901969;18;13250;463027
0;53;87271743033;2499026580;31;25;1515093391;26;800;447520
0;23;38786299125;859684623;9;4;1515093391;5;800;220003
0;20;71808053365;1926220253;12;8;758578125;9;3400;415428
1;18;29081876073;2137638806;17;5;1515093391;5;800;220006
1;2;44665743722;983055271;23;11;185289284;11;3500;548699
1;20;7028672056;285245067;44;12;1647711163;13;2500;220008
0;20;69166978474;389979431;9;4;1978079573;5;600;220007
1;22;62757262397;1566872892;19;20;1549253427;20;9000;220002
0;8;28294302108;1944903465;7;13;3281031908;16;1942;510043
1;6;42889473330;1829581141;19;14;3278581274;16;1815;447520
1;25;51223699274;1571550578;31;13;2963130353;16;4847;447520
1;18;80111000595;498164720;0;29;1922323068;30;3400;220006
1;22;83933529034;1514442073;15;29;186714052;30;3909;343685
0;16;96507527340;3589844411;15;0;815115276;2;3138;357216
1;24;91073228378;1358833810;30;19;3495449363;20;1400;510043
0;24;77387214848;1323581341;34;1;3273398030;2;4500;220007
1;15;35182337470;2297877394;42;27;1593655155;30;2750;521324
1;18;59025176292;2488462782;11;7;977426899;10;1750;553691
1;22;54818674636;2698369138;3;19;1992270886;20;2800;220004
1;25;29620153371;697716869;44;11;1078486255;11;2574;220009
1;22;1640052497;3066118668;1;18;3495449363;19;1119;462204
0;19;79729659096;3132369833;44;18;2031531650;18;1200;447520
0;19;94484631244;1120698497;44;13;1096459434;14;1500;427901
0;21;88488269195;493978685;2;18;1515093391;19;800;220007
0;23;42069694293;1558768656;6;18;3660982598;18;1650;220006
0;20;69166978474;4070892855;31;0;3495449363;2;1400;415374
0;21;34724358688;2341420833;29;25;3495449363;26;1400;510020
0;21;74915636773;1840643972;15;25;3104040663;27;2750;220006
1;23;65915143773;2264232839;12;8;3776528594;9;1750;220002
1;22;42968776561;1675717750;25;18;1978079573;19;600;220006
0;43;5580002733;3682902592;28;4;3724089974;4;3500;548673
0;10;5595501782;3450282968;47;6;1515093391;9;800;437772
1;20;69087261742;3088366742;25;27;1417191952;27;800;220008
1;32;86562422025;2597594299;28;11;2089988190;11;1200;553691
1;13;6670336266;3044597707;34;25;2144814984;25;600;220007
1;13;22310592718;1549253427;43;6;1515093391;7;800;220002
0;24;95900109408;3461080934;4;6;2600584514;7;1650;220014
0;11;81794695466;1323581341;15;27;3104040663;27;2750;553691
0;25;416910507;285245067;44;12;1053965604;13;2700;427644
0;16;12817751268;318944160;41;11;3495449363;11;1400;220002
0;19;68068474711;2507809969;31;25;2163508393;25;2653;220004
0;19;62007193591;2764157501;47;12;2967221456;13;2130;220005
0;18;60647391527;1771772723;44;21;3040027767;23;4101;220009
1;26;22497941598;2486381908;41;0;1978079573;2;600;548699
1;21;14213875668;1155101842;49;8;1515093391;9;800;220002
1;14;58480811747;2053685806;28;26;1162395272;27;3500;427644
1;16;30339426107;2453501818;41;8;1515093391;10;800;220005
1;22;26471068074;1544228917;34;12;2448864792;13;1750;462204
1;99;26567661822;4070892855;5;29;1515093391;31;800;220007
0;13;98519393276;3664461298;35;27;4000324300;28;1650;510003
0;7;27172173366;3132369833;31;26;3495449363;26;1400;427901
1;22;18156326877;1907173149;35;11;1647711163;12;2500;220003
1;5;9322533352;2486012494;26;4;2423587347;4;13150;427644
0;14;80598312422;2979663232;6;14;3840846295;16;3400;447520
1;25;29620153371;285245067;44;18;1515093391;18;800;220002
0;25;92267131702;1358833810;25;27;3495449363;27;1400;521324
1;21;58980786529;1140724336;20;22;2396223213;24;14250;220005
1;19;58685653946;2225060366;33;13;2710986530;17;2201;510043
1;12;38717689406;2156985919;44;15;2588068959;16;2686;220002
1;18;51738149234;2459148213;49;12;3178452314;13;2600;220014
0;22;57260035556;1496268008;28;5;2798935986;5;4987;532301
0;78;32491158621;2581711566;6;7;3840846295;9;3400;521324
0;8;1933538957;2825101619;35;4;2559112193;4;1750;427901
1;0;23386559699;4070892855;44;0;884343042;2;1800;220002
0;19;56238692220;3132369833;44;12;3495449363;13;1400;220007
0;14;55445189511;3619880217;9;27;3495449363;27;1400;220014
1;14;96325953244;716582943;36;11;372463254;12;4400;548673
0;19;79729659096;1710822887;30;26;3308392174;27;2450;220014
1;0;37393901136;1841757371;19;0;1978079573;2;600;532301
0;23;40360284055;2060749707;13;11;2672817869;11;1650;462204
0;20;85899002776;1713049374;23;11;3472591625;11;2401;395205
1;15;16591520177;2696311791;31;28;2827367343;30;3595;255339
1;8;19087886535;2148576498;26;12;3495449363;14;1400;415428
0;22;1629073942;318944160;47;4;3495449363;4;1400;532301
0;56;72434266183;1991166062;11;25;4182309610;26;3400;220014
0;20;7540915063;3619880217;29;19;3495449363;19;1400;220007
1;5;9322533352;1817015295;25;25;3981121942;26;1650;447520
1;5;71580290997;2864711883;33;6;3981121942;6;1650;220009
0;15;33791212174;2635048002;23;18;2031531650;18;1200;220014
1;22;71859484957;1298303000;27;14;3325777159;16;4392;548673
1;24;56831677440;2049933468;37;15;2700133442;17;3542;220009
0;15;47743832057;2369759919;17;16;2743142019;17;1978;427683
0;21;60521146957;1689420089;36;11;3495449363;12;1400;220004
1;24;35891741562;2263547758;40;4;884343042;4;1800;220009
0;20;43267752798;1716107418;26;12;2303147048;14;9000;510020
0;22;38415540452;1670387223;11;11;2565377477;11;1650;546938
0;22;98656422475;663141646;20;7;1549253427;10;9000;220009
0;20;69166978474;285245067;41;14;1978079573;16;600;427901
1;4;47605461620;2127409733;33;8;3423310095;9;3500;415374
1;12;54328936373;2746080387;42;14;3495449363;16;1843;311580
1;23;16582798540;2628630775;43;25;1515093391;26;1488;425423
1;23;16176880293;3103254247;44;11;1513387560;11;3300;220005
0;27;44907205292;2909568553;15;15;3104040663;17;2750;510002
1;36;43917671813;3960791849;53;25;525964774;25;3300;220006
1;19;64530859103;3688147626;18;25;3495449363;25;1400;220006
0;21;57443203368;2321433770;29;27;1549253427;30;9000;220004
0;23;51799378149;1323581341;15;20;1870460287;20;3400;521324
0;16;12817751268;1720483841;37;15;3272823073;16;1400;427901
0;57;59605302604;3132369833;28;12;1542344269;14;800;548673
