Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
0;23;89003010263;2263087449;16;29;1978079573;17;1400;427901
1;16;67664047335;2728018201;44;27;1978079573;17;2000;220007
1;95;4177656167;3558759889;46;26;1978079573;17;11750;415374
1;22;18156326877;493978685;24;18;3495449363;19;1400;548673
1;22;49733484339;2341420833;40;1;1978079573;3;600;510020
0;22;49733484339;493978685;8;12;3495449363;12;1400;548673
0;22;49733484339;807517425;33;8;1549253427;10;9000;427644
0;22;49733484339;2427771351;21;18;3495449363;19;1400;510043
0;23;73203093755;389979431;28;15;1978079573;17;1400;427901
1;23;39240758196;2427771351;28;15;1978079573;17;1500;462204
0;24;37673162511;3095757254;28;15;1978079573;17;1750;220009
1;19;70462268179;4003908424;28;15;1978079573;17;1900;415374
0;64;3242044800;33074859;3;25;1620366113;26;10500;415374
0;24;91216558594;2728018201;44;11;1686619247;12;2450;427644
0;20;7540915063;3132369833;25;4;1515093391;5;800;220008
0;19;51712368568;2130063251;6;12;1120743414;13;3400;521324
0;14;62447951311;285245067;5;19;3495449363;20;1400;220005
0;20;87603859755;3132369833;21;25;3495449363;26;1400;427683
0;19;68653694567;3721463217;28;18;1414231223;19;1750;548673
0;20;19918081216;2979663232;6;19;2413343532;20;3300;427901
0;17;91741011980;1567706958;42;14;1978079573;17;600;220004
1;23;61648198013;2765219328;27;25;953609776;26;4500;510126
0;21;73928557453;1606866085;53;15;1978079573;17;1650;447520
0;25;1658202940;317785800;16;15;1978079573;17;1650;510126
1;22;90104328950;2713684109;34;15;1978079573;17;1650;415374
1;22;73203093755;318944160;14;15;1978079573;17;1650;415374
1;22;99809402476;3619880217;21;26;1978079573;17;1650;415374
1;22;7983342311;2728018201;17;19;1515093391;21;800;510126
0;7;6990162797;4089238892;53;4;4130405762;5;3300;220002
0;25;42069694293;3653854349;14;15;3495449363;17;1400;521324
0;11;72994938782;3264236783;22;28;3801083354;28;2600;220006
1;14;6670336266;2239456072;40;18;1515093391;17;1650;415374
0;20;6527403354;2304619051;10;0;563674975;17;1650;415374
1;22;41721562253;1549253427;28;15;1978079573;17;1650;415374
0;11;49021666785;2003803165;28;15;1978079573;17;1650;415374
0;81;51295786008;4256376407;28;15;1978079573;17;3400;415374
1;17;53462475190;933518763;19;11;4201805851;11;12500;220005
1;23;54885102719;1040792510;22;28;4211359418;31;4450;220005
1;24;81700666183;2952391343;10;0;3316570995;3;1650;220014
0;20;47228200570;2807453054;11;0;906276395;3;1650;510126
1;22;49733484339;2180719272;26;0;547173779;0;1750;427901
1;22;49733484339;2180719272;28;15;1978079573;17;1500;462204
1;22;49733484339;2180719272;28;15;1978079573;17;600;415374
1;16;96737948700;3066118668;28;15;1978079573;17;1400;427901
0;20;25476818209;3132369833;47;26;1978079573;27;600;510126
1;23;67866912578;3132369833;45;18;3495449363;18;1400;463027
0;19;91062272370;153319627;35;7;2031531650;7;1200;427644
1;24;92617964040;2427771351;13;15;1978079573;13;800;220004
1;24;92617964040;1524346090;27;15;1978079573;27;13250;548699
1;22;49733484339;323403336;0;18;487185310;18;1750;553691
1;22;49733484339;3306220392;23;6;3658436666;7;10650;548699
1;22;49733484339;1515093391;35;25;1532420691;25;2850;220008
1;12;88488269195;764482689;48;4;193643887;4;1900;548699
1;25;99586693424;3823793609;23;14;1978079573;17;1650;415374
1;23;61648198013;3066118668;44;11;1978079573;17;1650;415374
1;22;7026086942;3921733715;50;18;1978079573;17;1650;415374
1;24;22068155846;809605191;3;22;3751367106;23;3400;462204
1;23;58971480259;3068033506;44;19;1515093391;20;800;220004
1;92;87287431555;3132369833;13;0;3495449363;3;1400;220009
0;25;8214862865;1975547370;22;7;4211359418;10;4450;462204
1;22;23972835107;2227089734;44;22;1513387560;24;3300;463027
1;22;7026086942;3799339647;45;25;1978079573;25;600;427644
0;21;98868345210;3741022538;23;12;3776592671;12;11500;220005
1;24;88285031739;3103254247;44;15;3981121942;16;1650;220004
1;22;23972835107;1279463764;30;0;3294976441;3;1650;220009
0;18;71285246493;1575892565;4;12;2094610791;13;3400;220002
1;23;39240758196;1180788335;19;25;1549253427;26;9000;220005
1;92;87287431555;4072843787;27;4;3260854660;5;11500;427901
1;19;79649673701;648506423;28;15;1978079573;17;1750;546938
1;22;49733484339;2180719272;28;15;1978079573;17;2850;220007
1;22;49733484339;2180719272;28;15;1978079573;17;1900;220005
0;96;8240433537;2065726082;28;15;1978079573;17;1750;427644
1;18;80111000595;1268009641;26;11;1978079573;17;1650;415374
1;22;49733484339;2180719272;11;29;1978079573;17;1650;415374
1;22;49733484339;2180719272;26;0;1978079573;17;1650;415374
1;22;49733484339;2180719272;1;12;3495449363;13;1400;463027
1;22;49733484339;2180719272;0;25;3842323364;25;1650;427901
1;24;49733484339;2180719272;28;1;3495449363;3;1400;415374
0;64;49733484339;2180719272;28;8;1978079573;9;600;220005
0;24;49733484339;2180719272;28;4;891753785;4;5500;548699
1;21;82278248927;1113015351;46;18;2540936076;19;2750;220005
1;25;63620501558;1398355933;26;11;612785592;12;3400;532301
1;22;49733484339;2180719272;28;11;1323581341;12;950;220014
1;22;49733484339;2180719272;28;19;3495449363;19;1400;427644
1;22;49733484339;2180719272;28;15;1978079573;17;600;220003
0;16;96507527340;2180719272;28;15;2303147048;9;9000;437772
1;5;71580290997;2180719272;28;15;3495449363;17;1400;220014
1;99;26567661822;2180719272;28;11;1978079573;12;600;546938
0;20;47228200570;3029401038;19;4;867080846;5;11500;532301
0;1;23578452194;4102252012;20;15;1707945333;16;10750;220004
0;24;77387214848;1856959295;34;18;1837694195;19;3500;415374
0;22;62925188113;318944160;41;4;3495449363;5;1400;220004
0;1;47079863235;3132369833;42;15;1978079573;6;1400;546938
0;22;49733484339;2239456072;49;15;1978079573;30;1400;220005
1;22;49733484339;285245067;41;15;1978079573;31;800;532301
1;4;7983342311;3619880217;18;15;1978079573;5;600;220005
1;22;71859484957;1567706958;44;0;1144440112;0;2100;220009
1;24;81700666183;3653854349;42;28;3495449363;30;1400;546938
0;22;49733484339;2180719272;28;21;1162395272;23;3500;521324
0;22;49733484339;2180719272;28;4;1978079573;4;600;220002
0;22;49733484339;2180719272;28;19;3495449363;19;1400;220002
1;9;13176539765;2391551453;10;6;2565377477;9;1650;548701
0;22;99809402476;1358833810;14;11;3495449363;11;1400;220009
1;9;13176539765;1358833810;43;25;1515093391;25;800;462204
0;18;39735989370;285245067;31;4;3495449363;4;1400;220007
1;16;49733484339;3458713082;21;8;1978079573;10;600;220004
0;20;69166978474;1347246678;7;25;2335701960;25;3500;427683
0;21;98868345210;2726718314;53;27;4167899598;30;1750;220007
1;18;39847169052;3132369833;31;25;3495449363;26;1400;220009
0;19;68653694567;3974816581;30;15;1978079573;17;2350;546938
1;24;81700666183;1113015351;46;25;1978079573;17;13250;220003
1;23;54885102719;2180719272;28;15;1978079573;10;2000;220007
0;15;96096262647;2180719272;28;15;1978079573;6;600;546938
1;20;46333999421;2180719272;28;15;1978079573;17;3400;220007
0;19;91062272370;1040792510;22;15;1978079573;17;950;427644
0;15;26960843720;2180719272;28;15;1978079573;17;1750;415428
0;23;44565574314;2180719272;28;15;1978079573;17;600;220008
1;0;23386559699;1978079573;30;8;3261356312;10;2350;462729
1;20;47242642382;2007403921;26;19;3337100351;20;3400;548673
0;17;91741011980;4282115646;36;11;940004708;12;1650;220005
1;21;83908470034;3546273682;28;15;1978079573;17;3400;427901
1;24;66450573005;3653854349;28;15;1978079573;17;1400;220008
1;24;71553482094;1517799437;44;15;1978079573;17;2450;462204
1;22;23972835107;1549253427;32;18;3495449363;19;1400;462729
1;25;99586693424;213984285;19;15;1978079573;17;1650;220008
1;23;67866912578;232810267;46;15;1978079573;17;1650;415374
1;95;4177656167;2180719272;28;15;1978079573;17;1650;463027
0;24;83392056713;2180719272;28;15;1978079573;17;1650;220005
1;22;12007202476;389979431;44;28;1515093391;30;800;415428
1;22;87287431555;2263087449;38;18;3495449363;19;1400;427644
1;22;26960843720;1720483841;8;11;1978079573;12;600;220006
1;22;71553482094;3957468267;48;28;4256376407;28;1750;220002
1;22;10967899422;2180719272;28;15;1978079573;17;1750;427901
1;22;86562422025;2180719272;28;15;1978079573;17;1650;462204
1;22;5595501782;2180719272;28;15;1978079573;17;1650;415374
1;22;33800545250;2180719272;28;15;1978079573;16;600;220007
0;19;84907938869;1951819348;15;18;2947699300;19;1650;220005
1;20;31421751832;318944160;2;21;3495449363;23;1400;220009
0;25;8214862865;1202569375;28;15;1978079573;17;1750;546938
0;11;11671902247;2180719272;28;15;1978079573;17;1650;220007
1;22;49733484339;2180719272;28;15;1978079573;17;11500;220003
0;22;49733484339;2180719272;28;15;1978079573;23;3500;510003
0;19;56238692220;2180719272;28;15;1978079573;5;2450;548673
1;25;99586693424;3103254247;9;18;3495449363;20;1400;548673
1;24;91073228378;840627357;33;18;3799339647;18;10750;220007
1;5;24473158473;3707942556;15;25;1089213739;26;1750;510002
0;24;77387214848;2658860461;11;4;977426899;4;1750;510043
1;15;16591520177;3458713082;28;15;1978079573;17;1400;220006
0;23;49733484339;2180719272;28;15;1978079573;17;600;220014
0;23;49733484339;2180719272;28;15;1978079573;17;1650;220005
1;22;49733484339;2180719272;28;15;1978079573;17;3400;427644
0;53;94870605649;416813310;0;26;946240398;26;3300;415374
1;13;676267659;1358833810;43;0;1515093391;2;800;548673
1;22;19034043844;3110669367;19;4;867080846;5;11500;220006
0;9;89394065570;2180719272;28;15;1978079573;20;1750;220007
1;99;26567661822;2180719272;28;15;1978079573;17;1650;415374
0;71;60250826148;2542126572;35;15;1978079573;17;1650;415374
0;23;29236161883;3633954464;30;15;1978079573;19;2350;415374
0;71;60250826148;1583210169;12;15;1978079573;11;1750;220007
0;23;44565574314;622953708;11;15;1978079573;30;1750;462729
1;22;49733484339;2180719272;7;13;3516540238;17;1750;447520
1;22;49733484339;2180719272;12;5;1991166062;5;1650;463027
0;13;47812248907;3619880217;5;18;1515093391;19;800;510003
1;25;49733484339;2180719272;28;15;1978079573;26;600;220005
0;24;49733484339;2180719272;28;15;1978079573;6;10750;553691
0;24;37673162511;2180719272;28;15;1978079573;0;10750;220009
1;22;35182337470;2180719272;28;15;1978079573;5;3300;415428
1;22;5302146503;1358833810;44;26;1144440112;28;2100;427901
1;22;44898803155;2341420833;31;11;1978079573;11;600;220008
0;49;88210099605;3591839647;33;6;3423310095;7;3500;553691
1;7;11987561708;2972989581;48;26;555046842;27;1750;427644
1;25;9365952007;285245067;13;27;1978079573;27;600;510126
1;17;53462475190;2239456072;9;26;1515093391;26;800;220004
0;96;8240433537;3619880217;25;18;1978079573;18;600;510003
0;22;49733484339;2180719272;28;25;1978079573;17;1650;427901
0;22;49733484339;2180719272;28;11;1978079573;17;1650;220005
1;22;49733484339;2180719272;28;19;1978079573;17;1650;462204
1;22;49733484339;2180719272;44;28;1978079573;17;1650;462729
1;22;49733484339;2180719272;12;6;1825957264;9;1650;463027
1;7;60480589293;371743165;51;21;1326673300;24;12300;427683
1;24;49733484339;2180719272;35;4;1142004124;17;1650;415374
1;25;49733484339;2180719272;44;20;2031531650;17;1650;415374
1;18;49733484339;2180719272;13;1;3495449363;17;1650;427644
0;22;49733484339;2180719272;28;5;1978079573;17;1650;548673
0;22;49733484339;2180719272;28;27;3859431328;17;1650;220008
0;53;94870605649;3653854349;47;15;3495449363;16;1400;463027
1;21;16328708376;503038713;50;7;863764846;10;5150;510002
0;78;16940974916;3148591307;23;5;972859977;17;1650;220002
1;64;60539707901;3619880217;24;14;3495449363;17;1650;553691
0;19;94484631244;3214767694;6;25;1978079573;17;1650;220007
0;12;38694842457;2153064434;20;11;1978079573;17;13250;220007
1;37;78068671755;1358833810;45;15;1978079573;17;1400;553691
1;18;80111000595;1120698497;24;1;1978079573;17;1400;462729
0;23;89003010263;3132369833;25;11;1515093391;12;800;220003
1;9;13176539765;1336751023;12;5;493532441;5;1750;532301
0;17;91741011980;3458713082;14;11;3495449363;11;1400;220006
0;22;49733484339;120520593;15;5;1929616083;5;3300;220005
0;22;49733484339;2180719272;28;4;3799339647;4;1650;415374
1;22;49733484339;2180719272;28;19;1978079573;20;1650;415374
0;22;49733484339;2180719272;28;13;1011512293;14;1650;415374
1;22;49733484339;2180719272;28;11;1691860079;11;1650;415374
0;22;49733484339;2180719272;28;29;3842323364;30;1650;220008
0;22;49733484339;2180719272;28;28;619558707;28;3300;220014
0;56;72434266183;1567706958;31;11;3495449363;12;1400;548699
1;22;49733484339;2180719272;28;19;647825515;19;2550;220002
1;22;49733484339;2180719272;28;11;1260835033;12;3300;220005
0;22;49733484339;2180719272;28;11;426954309;12;1750;220004
1;22;49733484339;2180719272;28;18;3495449363;20;1400;510043
1;5;24473158473;1250315568;27;28;3260854660;30;11500;415374
0;21;73928557453;2499026580;49;15;1515093391;17;1650;548673
1;24;78889753527;1813016363;50;20;925039077;17;1650;427901
0;14;55445189511;1358833810;5;4;1515093391;4;800;220006
1;99;26567661822;4031929229;23;21;2702192939;24;1750;220014
0;12;15654527181;1186709219;15;14;2979663232;17;1650;220004
1;14;6670336266;1038665835;33;25;1978079573;17;1650;510126
0;24;83392056713;318944160;16;5;1978079573;17;1650;510002
1;22;86562422025;389979431;44;25;1978079573;17;1650;220005
0;20;21372138633;440856836;7;8;1978079573;17;1650;220002
1;20;31421751832;1674875741;28;15;1978079573;17;950;220008
1;95;4177656167;3641537543;28;15;1978079573;17;18000;415374
0;17;81030683152;323403336;0;5;487185310;5;1750;220006
0;14;41614150939;4070509496;3;11;1235585928;11;3400;220004
1;24;22068155846;1584962866;30;6;3261356312;6;2350;546938
1;23;35733221468;285245067;42;1;3495449363;2;1650;415374
1;22;49733484339;2180719272;28;18;426954309;19;1650;415374
1;22;49733484339;2180719272;28;25;4125058852;25;1650;415374
1;22;49733484339;2180719272;28;29;1978079573;31;600;220005
1;22;49733484339;1772499112;34;13;1837694195;13;3500;220006
1;25;63620501558;285245067;44;18;1515093391;19;800;510020
0;64;13253269439;3907066502;10;29;4064782988;17;1650;415428
1;54;22175883978;3785379812;28;15;1978079573;17;1650;220014
0;78;16940974916;389979431;28;15;1978079573;17;1650;220002
0;22;99809402476;2377654966;28;15;1978079573;17;3500;220004
1;10;66618892455;2180719272;28;15;1978079573;17;1400;220014
0;20;69166978474;2180719272;28;15;3294976441;4;1650;427644
1;22;41319359262;2180719272;28;15;4292659633;17;3300;427901
1;22;49733484339;2180719272;19;8;3203430331;10;14250;532301
1;22;49733484339;2180719272;28;15;1978079573;5;1400;220005
1;22;49733484339;2180719272;28;15;1978079573;18;10750;220004
0;21;43416518264;2180719272;28;15;1978079573;3;1200;220005
1;22;86879374102;2180719272;28;15;3495449363;19;1400;220004
1;5;71580290997;987414741;7;15;1978079573;17;1650;521324
0;25;89062354629;3132369833;44;15;1978079573;17;1650;462204
0;7;6990162797;3132369833;31;15;1978079573;17;1650;415374
0;21;12007202476;204318449;0;15;1978079573;17;1650;427644
0;21;37536596831;3066118668;21;0;1978079573;17;1650;521324
0;96;8240433537;2031531650;23;4;2810365832;5;18000;220006
0;24;37673162511;2600584514;35;15;1978079573;17;1650;220014
1;23;86353654132;3681377893;23;15;1978079573;17;1650;415374
0;23;51799378149;1549253427;5;15;1978079573;17;1650;553691
0;25;8214862865;933518763;19;15;1978079573;17;1650;415374
1;14;80157164780;3066118668;44;22;1978079573;23;1650;415374
1;23;86353654132;3132369833;44;22;3004325808;23;2850;220014
1;24;88285031739;2499026580;31;15;1978079573;17;1400;548673
1;54;22175883978;2341420833;31;15;1978079573;17;800;415374
0;17;6666411076;2263087449;44;15;1978079573;17;1650;220004
0;22;49733484339;2180719272;9;19;1978079573;20;600;220007
1;22;49733484339;2180719272;31;18;3495449363;19;1400;510126
1;22;49733484339;2180719272;50;0;124332046;3;1750;462204
1;23;35733221468;318944160;28;15;3495449363;18;1400;220005
1;5;57090016372;3124782915;28;15;345888603;6;20500;220002
1;20;31421751832;2180719272;28;15;555046842;20;1750;220005
1;18;10537092330;2180719272;28;15;1978079573;18;600;521324
1;22;49733484339;2180719272;28;15;3495449363;10;1400;427901
1;22;49733484339;2426178166;51;27;1978079573;17;1650;220003
1;22;49733484339;2180719272;28;15;1978079573;17;1650;546938
0;20;87603859755;2180719272;28;15;1978079573;17;1650;220008
1;21;5302146503;2180719272;28;15;1978079573;17;1650;415374
0;24;260151576;2180719272;28;15;1978079573;17;1650;415374
1;24;77997995546;1120698497;31;22;1515093391;17;1650;415374
0;23;29236161883;493978685;16;28;3495449363;17;1650;415374
1;14;96325953244;4070892855;44;4;20007524;4;2000;532301
1;23;16176880293;3653854349;2;8;1978079573;9;600;220009
0;12;86814473952;526641822;44;6;374702076;6;1650;415374
1;16;49733484339;1549253427;24;22;1978079573;23;1650;415374
0;22;49733484339;2180719272;28;27;1647711163;31;2500;220002
1;22;49733484339;2180719272;28;4;1515093391;4;800;427683
1;22;49733484339;2180719272;28;15;1978079573;17;1650;510043
1;22;49733484339;2180719272;44;15;1978079573;17;1650;447520
0;71;60250826148;1951819348;15;15;1978079573;17;1650;220006
1;10;5937775619;2036347421;50;15;1978079573;17;1650;220004
0;25;1658202940;2833547212;33;8;426954309;10;1750;548699
0;22;49733484339;2180719272;28;11;3004325808;13;2850;220005
0;22;49733484339;2180719272;28;15;1978079573;17;1650;415428
1;22;49733484339;2180719272;28;15;1978079573;17;1200;220002
0;25;42069694293;2180719272;28;18;3132369833;19;1650;427683
0;14;15876054503;3653854349;44;25;1053965604;25;2700;427683
0;20;7540915063;2180719272;28;15;1978079573;0;1750;553691
1;15;60260647457;2180719272;28;15;1978079573;19;1650;548673
0;9;14261404827;2180719272;28;15;1978079573;27;3400;220003
1;25;68744701746;3052384689;28;15;1978079573;14;1750;220003
0;43;5580002733;3053302479;12;11;124332046;11;1750;427683
1;22;23972835107;1549253427;17;25;1515093391;26;800;463027
0;7;49733484339;2180719272;28;15;884343042;3;1800;532301
0;19;49733484339;2180719272;28;15;3052732124;31;1750;427683
1;50;1071261588;1549253427;31;21;1978079573;24;600;548699
1;22;19034043844;977426899;44;18;1144440112;18;2100;462729
1;24;10231211059;1358833810;1;27;1515093391;27;800;220005
1;24;92617964040;2075091556;33;25;1358833810;26;1750;521324
0;64;3242044800;2427771351;47;18;3495449363;20;1400;220014
1;22;49733484339;834326136;53;11;4240932072;12;1650;415374
1;22;49733484339;2180719272;28;25;740249163;25;1650;415374
0;19;84907938869;2180719272;28;12;1515093391;12;1650;415374
1;5;71580290997;2180719272;28;0;124332046;0;1650;415374
0;11;11671902247;2649000264;12;12;3148575131;12;1650;415374
0;11;49021666785;1358833810;16;26;3495449363;26;1400;220005
1;16;49733484339;1058635860;44;18;1144440112;18;2100;415374
1;20;49733484339;2180719272;28;15;3495449363;18;1400;447520
1;64;49733484339;2180719272;28;15;3957468267;10;1650;447520
0;23;49733484339;2180719272;28;15;1978079573;17;1650;510003
0;12;15654527181;2180719272;28;15;1978079573;17;1650;220014
1;25;49733484339;2180719272;28;15;1978079573;17;1650;532301
0;81;49733484339;2180719272;30;15;1978079573;17;1650;220003
0;56;49733484339;2180719272;22;15;1978079573;17;1650;220007
1;11;77417430415;2716827857;0;7;3842323364;9;1650;220006
1;14;77116750710;1573825017;28;15;1978079573;25;600;220004
0;25;89062354629;3817833911;28;15;1978079573;0;3500;220005
0;24;84282417209;2470411082;28;15;1978079573;17;1650;548673
0;15;33791212174;2878493797;28;15;1978079573;17;1650;532301
1;22;41721562253;4070892855;44;25;1978079573;17;1650;521324
0;8;54963308320;114106592;4;28;1691860079;31;10650;220004
1;9;13176539765;2609365482;34;13;1978079573;17;1650;427683
0;21;37536596831;1567706958;21;4;1978079573;17;1650;510003
1;24;91073228378;3868289876;44;29;1978079573;17;1650;220014
1;4;7983342311;1978079573;30;21;1978079573;17;1650;220004
1;22;83933529034;285245067;52;8;1515093391;10;800;510003
1;10;5937775619;3367497576;53;21;837979899;24;1650;220002
0;20;21372138633;1647711163;44;12;2728909103;13;3700;220005
1;24;78889753527;3653854349;1;25;3495449363;25;1400;220005
0;20;25476818209;3650516034;33;25;1549253427;26;9000;220014
1;25;63620501558;628292438;12;22;1825957264;24;1650;220003
1;24;26929900727;2427771351;49;25;1515093391;26;800;510126
0;1;49733484339;2180719272;22;15;2095467050;17;2600;220006
1;24;49733484339;2180719272;28;15;641931462;23;20500;220004
0;25;49733484339;2180719272;28;15;3495449363;13;1400;427644
1;22;49733484339;2180719272;28;15;1490587953;12;3550;521324
0;22;49733484339;2180719272;28;15;1978079573;17;1400;220014
1;22;49733484339;2180719272;38;15;1978079573;17;1400;437772
0;22;49733484339;2180719272;23;15;3658436666;16;10650;532301
1;23;85188888077;1113274541;34;6;1837694195;7;3500;220014
0;21;136510381;538881989;4;19;3592065290;20;3400;510002
1;0;23386559699;2673886309;7;0;733370363;2;1750;463027
0;24;29955620541;147663363;12;15;407227014;16;3400;510043
0;22;49733484339;2180719272;28;15;1978079573;17;3400;548673
1;22;49733484339;2180719272;28;15;1978079573;5;600;220007
1;22;49733484339;2180719272;28;15;1978079573;12;1400;220004
1;22;49733484339;2180719272;28;15;3495449363;5;1400;532301
1;37;49733484339;2180719272;28;15;1978079573;30;600;220006
1;22;7026086942;3653854349;1;1;1515093391;17;1650;220004
0;49;88210099605;3653854349;44;19;494303515;17;1650;220008
0;20;6527403354;3266584280;53;18;1668991422;18;5150;521324
1;15;81459009908;2180719272;28;15;1978079573;17;4400;220003
1;52;284276224;2180719272;28;15;1978079573;19;800;415374
0;25;81045024345;2180719272;28;15;1978079573;31;9000;220008
0;12;25534192873;2263087449;28;15;1978079573;23;800;220002
1;22;83772702835;2499026580;2;11;1515093391;12;800;510126
0;24;260151576;2263087449;28;15;1515093391;11;800;220005
1;14;6670336266;2503620843;28;15;2333901969;18;13250;463027
0;53;87271743033;2499026580;31;25;1515093391;26;800;447520
0;23;25134125224;2263087449;9;15;1978079573;5;800;220003
0;20;19918081216;2035668868;12;15;1978079573;17;1650;415428
1;18;36170617165;2728018201;17;5;1515093391;17;1650;220006
1;2;44665743722;983055271;23;11;185289284;17;1650;548699
1;20;7028672056;2180719272;28;12;1647711163;13;2500;220008
0;20;69166978474;2180719272;28;4;1978079573;5;600;220007
1;22;49733484339;2180719272;28;20;1549253427;20;9000;220002
0;22;49733484339;2180719272;28;4;1686619247;4;2450;510043
1;22;49733484339;2180719272;27;11;2060390665;11;13250;447520
1;25;14915076269;1200179735;12;26;124332046;27;1750;447520
1;18;80111000595;498164720;0;29;1922323068;30;3400;220006
1;22;83933529034;1514442073;15;29;186714052;31;3400;548699
0;16;96507527340;3589844411;15;0;815115276;0;3400;220005
1;24;91073228378;1358833810;2;19;3495449363;20;1400;510043
0;24;77387214848;1323581341;15;0;3273398030;2;4500;220007
1;15;49733484339;2180719272;28;28;1593655155;30;2750;521324
1;22;49733484339;2180719272;28;7;977426899;10;1750;553691
1;22;49733484339;2180719272;28;19;1992270886;20;2800;220004
1;22;49733484339;2180719272;44;11;1078486255;11;4000;220009
1;22;49733484339;2180719272;1;18;3495449363;20;1400;462204
0;19;79729659096;3132369833;44;18;2031531650;18;1200;447520
0;19;94484631244;1120698497;28;15;1096459434;14;1500;427901
1;22;49733484339;2180719272;28;15;1515093391;19;800;220007
1;22;49733484339;2180719272;6;15;1978079573;17;1650;220006
1;22;49733484339;2180719272;31;15;1978079573;17;1400;415374
1;22;49733484339;2180719272;29;15;1978079573;17;1400;510020
0;21;618489752;4228119913;15;25;3104040663;27;2750;220006
1;23;61648198013;733350171;12;8;3776528594;9;1750;220002
1;22;41721562253;493978685;25;18;1978079573;19;600;220006
0;43;5580002733;3682902592;28;4;1978079573;17;1650;548673
0;10;49733484339;2180719272;28;15;1978079573;17;1650;437772
1;24;49733484339;2180719272;28;15;1978079573;17;1650;220008
1;22;86562422025;285245067;44;11;1978079573;17;1650;553691
1;14;6670336266;2499026580;21;25;1978079573;25;600;220007
1;43;22310592718;1549253427;43;6;1515093391;7;800;220002
0;24;95900109408;2180719272;28;6;2600584514;7;1650;220014
0;11;81794695466;2180719272;28;27;3104040663;27;2750;553691
0;25;416910507;285245067;44;12;1053965604;13;2700;427644
0;16;12817751268;318944160;41;11;3495449363;11;1400;220002
0;24;29955620541;3066118668;31;25;1515093391;26;800;220004
0;56;72434266183;2263087449;47;12;1978079573;13;600;220005
0;23;72884076640;3496355140;44;21;3495449363;23;1400;220009
1;15;4886932013;1120698497;41;0;1978079573;2;600;548699
0;13;47812248907;1720483841;49;8;1515093391;9;800;220002
1;18;80111000595;2778966702;28;26;1162395272;27;3500;427644
0;24;29955620541;1120698497;41;8;1515093391;10;800;220005
1;22;26471068074;1544228917;34;12;2448864792;13;1750;462204
1;99;26567661822;4070892855;5;29;1515093391;31;800;220007
0;13;98519393276;3664461298;35;27;4000324300;28;1650;510003
0;7;27172173366;3132369833;31;26;3495449363;26;1400;427901
1;22;18156326877;1907173149;35;11;1647711163;12;2500;220003
1;5;9322533352;2486012494;26;4;2423587347;4;13150;427644
1;22;49733484339;2180719272;6;14;3840846295;16;3400;447520
1;22;49733484339;2180719272;44;18;1515093391;18;800;220002
1;22;49733484339;2180719272;25;27;3495449363;27;1400;521324
1;22;49733484339;2180719272;26;22;2396223213;24;14250;220005
1;18;25422188354;80795720;34;18;1837694195;18;3500;510043
1;12;88488269195;317785800;44;8;2728909103;10;3700;220002
1;18;25422188354;2427771351;49;12;3495449363;12;1400;220014
0;22;62925188113;3662697140;28;5;2765219328;6;1750;532301
1;22;49733484339;1202569375;6;7;3840846295;9;3400;521324
1;22;49733484339;2825101619;35;15;1978079573;17;1750;427901
1;0;23386559699;4070892855;44;15;1978079573;17;1800;220002
0;19;56238692220;2180719272;28;15;1978079573;13;1400;220007
0;14;55445189511;2180719272;28;15;1978079573;27;1400;220014
1;14;49733484339;2180719272;28;15;1978079573;12;4400;548673
0;19;49733484339;2180719272;28;15;3308392174;27;2450;220014
1;0;49733484339;2180719272;28;15;1978079573;2;600;532301
0;23;66711684521;408452201;53;11;2672817869;11;1650;462204
0;20;85899002776;3055649847;35;11;206193722;12;1650;415374
1;15;16591520177;1897374757;30;28;3294976441;30;1650;415374
1;8;19087886535;3450282968;9;12;3495449363;14;1650;415374
0;22;1629073942;318944160;47;4;1978079573;17;1400;532301
0;56;49733484339;2180719272;28;25;1978079573;17;3400;220014
0;20;49733484339;2180719272;28;19;1978079573;17;1400;220007
1;5;49733484339;2180719272;28;25;3981121942;26;1650;415374
1;22;49733484339;2180719272;28;6;3981121942;6;1650;415374
1;22;49733484339;2180719272;44;18;2031531650;18;1650;415374
1;22;49733484339;2180719272;48;18;4102601164;17;1650;415374
1;24;77997995546;2557655019;19;19;4125058852;17;1650;415374
0;15;12375302836;3741022538;28;15;1978079573;17;1650;415374
0;43;5580002733;1120698497;28;15;1978079573;12;1400;220004
1;69;62323606659;2341420833;44;4;884343042;4;1800;220009
0;25;81045024345;2180719272;28;15;2303147048;17;1650;415374
1;22;49733484339;2180719272;28;15;2565377477;17;1650;415374
1;22;49733484339;663141646;20;7;1549253427;10;1650;415374
1;22;49733484339;285245067;41;14;1978079573;16;1650;415374
1;22;49733484339;638408096;33;8;3423310095;9;1650;415374
1;12;20259991980;3132369833;42;14;3495449363;16;1400;521324
1;23;8386379416;3619880217;43;25;1515093391;26;800;510002
1;23;16176880293;3103254247;44;11;1513387560;11;3300;220005
1;5;24473158473;2909568553;15;15;3104040663;17;2750;510002
0;12;86814473952;3960791849;53;25;525964774;25;3300;220006
0;12;38694842457;1567706958;31;25;3495449363;25;1400;220006
1;3;49733484339;2180719272;28;27;1549253427;30;9000;220004
0;23;49733484339;2180719272;28;20;1870460287;20;3400;521324
