Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
1;18;36170617165;3132369833;24;27;1515093391;27;800.0;463027
0;22;62925188113;3450282968;47;7;3495449363;9;1400.0;220007
0;49;88210099605;2778966702;28;18;1414231223;19;1750.0;220004
0;20;87603859755;3458713082;44;27;2728909103;30;3700.0;546938
0;25;42069694293;1567706958;21;20;3495449363;23;1400.0;510003
0;20;19918081216;3596821874;36;28;3913895646;28;1650.0;521324
1;25;15767647219;3132369833;47;28;3495449363;31;1400.0;220006
0;20;71369594430;3619880217;14;11;3495449363;11;1400.0;510043
0;77;12075011097;3132369833;8;11;1978079573;11;600.0;220014
1;45;83070534983;2341420833;21;29;3495449363;30;1400.0;463027
1;21;15061853850;285245067;24;7;1515093391;9;800.0;220003
1;17;60937966034;3679657668;19;20;760707460;20;5250.0;548701
0;77;12075011097;2427771351;8;4;3495449363;5;1400.0;415374
1;16;67664047335;3562271639;19;7;3052732124;9;1750.0;220002
1;15;60260647457;3019054779;0;20;704953227;20;3400.0;427901
1;14;66241118673;1567706958;37;25;3495449363;26;1400.0;220004
1;21;26557676930;2341420833;49;0;3495449363;2;1400.0;427901
1;17;60937966034;808486062;46;19;1515093391;19;800.0;510043
0;21;43416518264;3799339647;44;29;3981121942;31;1650.0;427683
1;14;66241118673;3422624311;44;11;494303515;11;3100.0;427901
0;23;73203093755;3775312769;10;29;3316570995;31;1650.0;415374
0;11;11671902247;2818317365;33;18;1358833810;19;1750.0;220007
1;95;4177656167;493978685;44;4;1096459434;5;1500.0;510003
1;43;22310592718;3458713082;2;27;1515093391;27;800.0;548673
1;18;58193242613;3103254247;14;28;1515093391;31;800.0;220014
0;23;89003010263;2263087449;16;29;3495449363;30;1400.0;427901
1;16;67664047335;2728018201;44;27;20007524;28;2000.0;220007
1;95;4177656167;3558759889;46;26;1479034228;27;11750.0;415374
1;22;18156326877;493978685;24;18;3495449363;19;1400.0;548673
1;22;86879374102;2341420833;40;1;1978079573;3;600.0;510020
0;22;62925188113;493978685;8;12;3495449363;12;1400.0;548673
0;19;79729659096;807517425;33;8;1549253427;10;9000.0;427644
0;19;51712368568;2427771351;21;18;3495449363;19;1400.0;510043
0;23;73203093755;389979431;9;29;3495449363;30;1400.0;427901
1;23;39240758196;2427771351;44;21;1096459434;23;1500.0;462204
0;24;37673162511;3095757254;7;26;733370363;27;1750.0;220009
1;19;70462268179;4003908424;48;25;867797708;26;1900.0;415374
0;64;3242044800;33074859;3;25;1620366113;26;10500.0;415374
0;24;91216558594;2728018201;44;11;1686619247;12;2450.0;427644
0;20;7540915063;3132369833;25;4;1515093391;5;800.0;220008
0;19;51712368568;2130063251;6;12;1120743414;13;3400.0;521324
0;14;62447951311;285245067;5;19;3495449363;20;1400.0;220005
0;20;87603859755;3132369833;21;25;3495449363;26;1400.0;427683
0;19;68653694567;3721463217;28;18;1414231223;19;1750.0;548673
0;20;19918081216;2979663232;6;19;2413343532;20;3300.0;427901
0;17;91741011980;1567706958;42;14;1978079573;17;600.0;220004
1;23;61648198013;2765219328;27;25;953609776;26;4500.0;510126
0;21;73928557453;1606866085;53;25;439331422;26;3400.0;447520
0;25;1658202940;317785800;16;4;3495449363;5;1400.0;510126
1;6;90104328950;2713684109;34;25;1837694195;27;3500.0;220008
0;23;73203093755;318944160;14;15;1978079573;16;600.0;427683
0;22;99809402476;3619880217;21;26;1978079573;28;600.0;220005
1;4;7983342311;2728018201;17;19;1515093391;21;800.0;510126
0;7;6990162797;4089238892;53;4;4130405762;5;3300.0;220002
0;25;42069694293;3653854349;14;15;3495449363;17;1400.0;521324
0;11;72994938782;3264236783;22;28;3801083354;28;2600.0;220006
1;14;6670336266;2239456072;40;18;1515093391;19;800.0;463027
0;20;6527403354;2304619051;10;0;563674975;2;3300.0;521324
1;22;41721562253;1549253427;39;4;3495449363;6;1400.0;463027
0;11;49021666785;2003803165;3;13;1235585928;13;3400.0;462729
0;81;51295786008;4256376407;4;0;3126364;2;3400.0;415374
1;17;53462475190;933518763;19;11;4201805851;11;12500.0;220005
1;23;54885102719;1040792510;22;28;4211359418;31;4450.0;220005
1;24;81700666183;2952391343;10;0;3316570995;3;1650.0;220014
0;20;47228200570;2807453054;11;0;906276395;3;1650.0;510126
1;22;7026086942;2332717093;26;0;547173779;0;1750.0;427901
1;25;33800545250;2728018201;44;15;1096459434;17;1500.0;462204
1;3;48467737856;2263087449;17;7;1978079573;9;600.0;415374
1;16;96737948700;3066118668;18;28;3495449363;30;1400.0;427901
0;20;25476818209;3132369833;47;26;1978079573;27;600.0;510126
1;23;67866912578;3132369833;45;18;3495449363;18;1400.0;463027
0;19;91062272370;153319627;35;7;2031531650;7;1200.0;427644
1;24;92617964040;2427771351;13;11;1515093391;13;800.0;220004
1;24;92617964040;1524346090;27;27;2060390665;27;13250.0;548699
0;11;49021666785;323403336;0;18;487185310;18;1750.0;553691
0;11;72994938782;3306220392;23;6;3658436666;7;10650.0;548699
0;22;43744701284;1515093391;35;25;1532420691;25;2850.0;220008
1;12;88488269195;764482689;48;4;193643887;4;1900.0;548699
1;25;99586693424;3823793609;23;14;2303147048;16;9000.0;220008
1;23;61648198013;3066118668;44;11;1078486255;11;4000.0;510126
1;22;7026086942;3921733715;50;18;1404231275;19;3400.0;427901
1;24;22068155846;809605191;3;22;3751367106;23;3400.0;462204
1;23;58971480259;3068033506;44;19;1515093391;20;800.0;220004
1;92;87287431555;3132369833;13;0;3495449363;3;1400.0;220009
0;25;8214862865;1975547370;22;7;4211359418;10;4450.0;462204
1;22;23972835107;2227089734;44;22;1513387560;24;3300.0;463027
1;22;7026086942;3799339647;45;25;1978079573;25;600.0;427644
0;21;98868345210;3741022538;23;12;3776592671;12;11500.0;220005
1;24;88285031739;3103254247;44;15;3981121942;16;1650.0;220004
1;22;23972835107;1279463764;30;0;3294976441;3;1650.0;220009
0;18;71285246493;1575892565;4;12;2094610791;13;3400.0;220002
1;23;39240758196;1180788335;19;25;1549253427;26;9000.0;220005
1;92;87287431555;4072843787;27;4;3260854660;5;11500.0;427901
1;19;79649673701;648506423;50;14;4089238892;17;1750.0;546938
1;21;15061853850;1120698497;44;13;3004325808;14;2850.0;220007
1;20;37788925575;4249407907;22;22;867797708;24;1900.0;220005
0;96;8240433537;2065726082;35;5;3768104490;6;1750.0;427644
1;18;80111000595;1268009641;26;11;3337100351;12;3400.0;427644
0;19;51712368568;3132369833;11;29;3219401144;31;3400.0;220004
0;12;12294621347;1054392527;26;0;1501887521;3;14250.0;220006
1;5;71580290997;1358833810;1;12;3495449363;13;1400.0;463027
0;14;41614150939;519513075;0;25;3842323364;25;1650.0;427901
1;24;10231211059;3132369833;40;1;3495449363;3;1400.0;415374
0;64;13253269439;3653854349;47;8;1978079573;9;600.0;220005
0;24;83392056713;2914336131;26;4;891753785;4;5500.0;548699
1;21;82278248927;1113015351;46;18;2540936076;19;2750.0;220005
1;25;63620501558;1398355933;26;11;612785592;12;3400.0;532301
1;18;36170617165;2586486506;48;11;1323581341;12;950.0;220014
1;18;74859532562;1549253427;39;19;3495449363;19;1400.0;427644
1;92;87287431555;493978685;18;15;1978079573;17;600.0;220003
0;16;96507527340;150514689;23;7;2303147048;9;9000.0;437772
1;5;71580290997;1120698497;5;14;3495449363;17;1400.0;220014
1;99;26567661822;2239456072;41;11;1978079573;12;600.0;546938
0;20;47228200570;3029401038;19;4;867080846;5;11500.0;532301
0;1;23578452194;4102252012;20;15;1707945333;16;10750.0;220004
0;24;77387214848;1856959295;34;18;1837694195;19;3500.0;415374
0;22;62925188113;318944160;41;4;3495449363;5;1400.0;220004
0;1;47079863235;3132369833;42;6;3495449363;6;1400.0;546938
0;14;55445189511;2239456072;49;29;3495449363;30;1400.0;220005
1;22;51460401438;285245067;41;29;1515093391;31;800.0;532301
1;4;7983342311;3619880217;18;4;1978079573;5;600.0;220005
1;22;71859484957;1567706958;44;0;1144440112;0;2100.0;220009
1;24;81700666183;3653854349;42;28;3495449363;30;1400.0;546938
0;23;29236161883;112203958;28;21;1162395272;23;3500.0;521324
0;25;57120826776;1358833810;47;4;1978079573;4;600.0;220002
0;22;99809402476;389979431;21;19;3495449363;19;1400.0;220002
1;9;13176539765;2391551453;10;6;2565377477;9;1650.0;548701
0;22;99809402476;1358833810;14;11;3495449363;11;1400.0;220009
1;9;13176539765;1358833810;43;25;1515093391;25;800.0;462204
0;18;39735989370;285245067;31;4;3495449363;4;1400.0;220007
1;16;49733484339;3458713082;21;8;1978079573;10;600.0;220004
0;20;69166978474;1347246678;7;25;2335701960;25;3500.0;427683
0;21;98868345210;2726718314;53;27;4167899598;30;1750.0;220007
1;18;39847169052;3132369833;31;25;3495449363;26;1400.0;220009
0;19;68653694567;3974816581;30;15;3261356312;16;2350.0;546938
1;24;81700666183;1113015351;46;25;3744588841;25;13250.0;220003
1;23;54885102719;3653854349;44;8;20007524;10;2000.0;220007
0;15;96096262647;317785800;9;4;1978079573;6;600.0;546938
1;20;46333999421;3132369833;11;11;622241602;12;3400.0;220007
0;19;91062272370;1040792510;22;27;1323581341;30;950.0;427644
0;15;26960843720;3113951806;30;18;3907066502;18;1750.0;415428
0;23;44565574314;1549253427;9;7;1978079573;10;600.0;220008
1;0;23386559699;1978079573;30;8;3261356312;10;2350.0;462729
1;20;47242642382;2007403921;26;19;3337100351;20;3400.0;548673
0;17;91741011980;4282115646;36;11;940004708;12;1650.0;220005
1;21;83908470034;3546273682;26;12;3337100351;13;3400.0;427901
1;24;66450573005;3653854349;2;25;3495449363;25;1400.0;220008
1;24;71553482094;1517799437;44;0;1686619247;3;2450.0;462204
1;22;23972835107;1549253427;32;18;3495449363;19;1400.0;462729
1;25;99586693424;213984285;19;0;551511592;3;10750.0;220008
1;23;67866912578;232810267;46;19;3744588841;20;13250.0;415374
1;95;4177656167;3124782915;20;26;2782239841;27;9000.0;463027
0;24;83392056713;1358833810;5;12;3495449363;13;1400.0;220005
0;21;12007202476;389979431;44;28;1515093391;30;800.0;415428
1;92;87287431555;2263087449;38;18;3495449363;19;1400.0;427644
0;15;26960843720;1720483841;8;11;1978079573;12;600.0;220006
1;24;71553482094;3957468267;48;28;4256376407;28;1750.0;220002
1;22;10967899422;4125058852;20;15;3453310661;17;1750.0;427901
1;22;86562422025;1633810917;35;1;4000324300;3;1650.0;462204
0;10;5595501782;3132369833;47;4;3495449363;6;1400.0;415374
1;25;33800545250;3653854349;44;14;1978079573;16;600.0;220007
0;19;84907938869;1951819348;15;18;2947699300;19;1650.0;220005
1;20;31421751832;318944160;2;21;3495449363;23;1400.0;220009
0;25;8214862865;1202569375;6;4;2772477085;6;1750.0;546938
0;11;11671902247;869551971;4;12;2600584514;12;1650.0;220007
1;19;70462268179;4102252012;20;15;867080846;16;11500.0;220003
0;53;94870605649;2586226465;28;21;3724089974;23;3500.0;510003
0;19;56238692220;1418185248;30;4;3308392174;5;2450.0;548673
1;25;99586693424;3103254247;9;18;3495449363;20;1400.0;548673
1;24;91073228378;840627357;33;18;3799339647;18;10750.0;220007
1;5;24473158473;3707942556;15;25;1089213739;26;1750.0;510002
0;24;77387214848;2658860461;11;4;977426899;4;1750.0;510043
1;15;16591520177;3458713082;29;6;3495449363;9;1400.0;220006
0;23;89003010263;1120698497;29;4;1978079573;4;600.0;220014
0;23;66711684521;1889027527;7;20;3842323364;23;1650.0;220005
1;22;83933529034;864326765;11;29;1110690680;30;3400.0;427644
0;53;94870605649;416813310;0;26;946240398;26;3300.0;415374
1;13;676267659;1358833810;43;0;1515093391;2;800.0;548673
1;22;19034043844;3110669367;19;4;867080846;5;11500.0;220006
0;9;89394065570;2542126572;35;20;2923831554;20;1750.0;220007
1;99;26567661822;213984285;19;7;4125058852;9;3500.0;415428
0;71;60250826148;2542126572;35;4;4027385701;4;3500.0;463027
0;23;29236161883;3633954464;30;18;3261356312;19;2350.0;415374
0;71;60250826148;1583210169;12;11;493532441;11;1750.0;220007
0;23;44565574314;622953708;11;27;977426899;30;1750.0;462729
0;24;84282417209;440856836;7;13;3516540238;17;1750.0;447520
0;20;69166978474;884527259;12;5;1991166062;5;1650.0;463027
0;13;47812248907;3619880217;5;18;1515093391;19;800.0;510003
1;25;29620153371;2263087449;24;25;1978079573;26;600.0;220005
0;24;77387214848;3793218470;19;6;4028535535;6;10750.0;553691
0;24;37673162511;906276395;4;0;167092105;0;10750.0;220009
1;15;35182337470;1991166062;11;4;3756904990;5;3300.0;415428
1;21;5302146503;1358833810;44;26;1144440112;28;2100.0;427901
1;13;44898803155;2341420833;31;11;1978079573;11;600.0;220008
0;49;88210099605;3591839647;33;6;3423310095;7;3500.0;553691
1;7;11987561708;2972989581;48;26;555046842;27;1750.0;427644
1;25;9365952007;285245067;13;27;1978079573;27;600.0;510126
1;17;53462475190;2239456072;9;26;1515093391;26;800.0;220004
0;96;8240433537;3619880217;25;18;1978079573;18;600.0;510003
0;22;84357978667;1051800548;33;25;3799339647;26;10750.0;427901
0;24;77387214848;2499026580;16;11;3495449363;11;1400.0;220005
1;24;91073228378;284455901;28;19;3813496391;19;1750.0;462204
1;18;90421776288;3799339647;44;28;1647711163;31;2500.0;462729
1;24;69087261742;452987410;12;6;1825957264;9;1650.0;463027
1;7;60480589293;371743165;51;21;1326673300;24;12300.0;427683
1;24;69087261742;3232546158;35;4;1142004124;4;4250.0;427683
1;25;14915076269;1710822887;44;20;2031531650;21;1200.0;220002
1;18;36170617165;2427771351;13;1;3495449363;2;1400.0;427644
0;19;56238692220;2499026580;14;5;1978079573;6;600.0;548673
0;64;3242044800;463142517;6;27;3859431328;27;1650.0;220008
0;53;94870605649;3653854349;47;15;3495449363;16;1400.0;463027
1;21;16328708376;503038713;50;7;863764846;10;5150.0;510002
0;78;16940974916;3148591307;23;5;972859977;6;10750.0;220002
1;64;60539707901;3619880217;24;14;3495449363;17;1400.0;553691
0;19;94484631244;3214767694;6;25;1094019745;25;1750.0;220007
0;12;38694842457;2153064434;20;11;1674197315;12;13250.0;220007
1;37;78068671755;1358833810;45;15;3495449363;16;1400.0;553691
1;18;80111000595;1120698497;24;1;3495449363;3;1400.0;462729
0;23;89003010263;3132369833;25;11;1515093391;12;800.0;220003
1;9;13176539765;1336751023;12;5;493532441;5;1750.0;532301
0;17;91741011980;3458713082;14;11;3495449363;11;1400.0;220006
0;22;99809402476;120520593;15;5;1929616083;5;3300.0;220005
0;9;89394065570;4174218366;33;4;3799339647;4;10750.0;510126
1;23;81561497819;3450282968;29;19;1978079573;20;600.0;510126
0;22;62925188113;2629662859;7;13;1011512293;14;3400.0;220003
1;24;71553482094;712089732;4;11;1691860079;11;10650.0;427644
0;19;91062272370;2823412796;0;29;3842323364;30;1650.0;220008
0;23;44565574314;1991166062;11;28;619558707;28;3300.0;220014
0;56;72434266183;1567706958;31;11;3495449363;12;1400.0;548699
1;34;83281231283;429629850;51;19;647825515;19;2550.0;220002
1;18;74859532562;3409747776;36;11;1260835033;12;3300.0;220005
0;7;27172173366;1786228279;33;11;426954309;12;1750.0;220004
1;23;67866912578;2341420833;32;18;3495449363;20;1400.0;510043
1;5;24473158473;1250315568;27;28;3260854660;30;11500.0;415374
0;21;73928557453;2499026580;49;15;1515093391;17;800.0;548673
1;24;78889753527;1813016363;50;20;925039077;20;3500.0;427901
0;14;55445189511;1358833810;5;4;1515093391;4;800.0;220006
1;99;26567661822;4031929229;23;21;2702192939;24;1750.0;220014
0;12;15654527181;1186709219;15;14;2979663232;17;1650.0;220004
1;14;6670336266;1038665835;33;25;3423310095;26;3500.0;510126
0;24;83392056713;318944160;16;5;3495449363;6;1400.0;510002
1;22;86562422025;389979431;44;25;2031531650;26;1200.0;220005
0;20;21372138633;440856836;7;8;3516540238;10;1750.0;220002
1;20;31421751832;1674875741;48;13;1202569375;14;950.0;220008
1;95;4177656167;3641537543;23;19;2810365832;19;18000.0;415374
0;17;81030683152;323403336;0;5;487185310;5;1750.0;220006
0;14;41614150939;4070509496;3;11;1235585928;11;3400.0;220004
1;24;22068155846;1584962866;30;6;3261356312;6;2350.0;546938
1;23;35733221468;285245067;42;1;3495449363;2;1400.0;220006
1;24;10231211059;4197905142;33;18;426954309;19;1750.0;415374
0;20;25476818209;334018393;19;25;4125058852;25;3500.0;220004
0;22;99809402476;3103254247;44;29;1978079573;31;600.0;220005
0;19;68653694567;1772499112;34;13;1837694195;13;3500.0;220006
1;25;63620501558;285245067;44;18;1515093391;19;800.0;510020
0;64;13253269439;3907066502;10;29;4064782988;31;1650.0;415428
1;54;22175883978;3785379812;15;1;4078307318;3;1750.0;220014
0;78;16940974916;389979431;44;4;2728909103;4;3700.0;220002
0;22;99809402476;2377654966;6;13;1710822887;14;3500.0;220004
1;10;66618892455;3619880217;1;18;3495449363;20;1400.0;220014
0;20;69166978474;1978079573;30;4;3294976441;4;1650.0;427644
1;22;41319359262;3295111336;36;15;4292659633;17;3300.0;427901
0;20;71369594430;213984285;19;8;3203430331;10;14250.0;532301
0;9;89394065570;2239456072;25;4;3495449363;5;1400.0;220005
1;22;86879374102;8199552;20;18;1707945333;18;10750.0;220004
0;21;43416518264;285245067;44;1;2031531650;3;1200.0;220005
1;22;86879374102;493978685;17;18;3495449363;19;1400.0;220004
1;5;71580290997;987414741;7;8;2335701960;9;3500.0;521324
0;25;89062354629;3132369833;44;11;3981121942;12;1650.0;462204
0;7;6990162797;3132369833;31;4;3495449363;5;1400.0;415374
0;21;12007202476;204318449;0;1;2180719272;3;1650.0;427644
0;21;37536596831;3066118668;21;0;3495449363;3;1400.0;521324
0;96;8240433537;2031531650;23;4;2810365832;5;18000.0;220006
0;24;37673162511;2600584514;35;11;2483313850;11;9000.0;220014
1;23;86353654132;3681377893;23;27;2333901969;28;13250.0;415374
0;23;51799378149;1549253427;5;4;3495449363;5;1400.0;553691
0;25;8214862865;933518763;19;25;2782239841;25;9000.0;521324
1;14;80157164780;3066118668;44;22;1978079573;23;600.0;462204
1;23;86353654132;3132369833;44;22;3004325808;23;2850.0;220014
1;24;88285031739;2499026580;31;0;3495449363;3;1400.0;548673
1;54;22175883978;2341420833;31;11;1515093391;11;800.0;415374
0;17;6666411076;2263087449;44;22;3981121942;24;1650.0;220004
0;11;49021666785;1549253427;9;19;1978079573;20;600.0;220007
1;21;15061853850;1567706958;31;18;3495449363;19;1400.0;510126
1;24;66450573005;3036725640;50;0;124332046;3;1750.0;462204
1;23;35733221468;318944160;1;18;3495449363;18;1400.0;220005
1;5;57090016372;3124782915;20;5;345888603;6;20500.0;220002
1;20;31421751832;2486012494;22;20;555046842;20;1750.0;220005
1;18;10537092330;1358833810;41;18;1978079573;18;600.0;521324
0;19;68653694567;4070892855;29;8;3495449363;10;1400.0;427901
1;22;17435748394;2426178166;51;27;124332046;28;1750.0;220003
0;23;51799378149;2728018201;44;11;2963274808;12;2300.0;546938
0;20;87603859755;3132369833;25;18;1978079573;18;600.0;220008
1;21;5302146503;3558759889;46;0;647825515;0;2550.0;220006
0;24;260151576;1208884295;22;20;694901174;21;5000.0;220005
1;24;77997995546;1120698497;31;22;1515093391;24;800.0;220014
0;23;29236161883;493978685;16;28;3495449363;28;1400.0;415374
1;14;96325953244;4070892855;44;4;20007524;4;2000.0;532301
1;23;16176880293;3653854349;2;8;1978079573;9;600.0;220009
0;12;86814473952;526641822;44;6;374702076;6;2250.0;220003
1;16;49733484339;1549253427;24;22;1978079573;23;600.0;427683
0;75;66732904526;3799339647;44;27;1647711163;31;2500.0;220002
0;24;49027874216;1549253427;49;4;1515093391;4;800.0;427683
1;14;88195977293;3249344035;28;1;1414231223;3;1750.0;510043
1;21;5302146503;1549253427;44;5;1647711163;5;2500.0;447520
0;71;60250826148;1951819348;15;0;1089213739;0;1750.0;220006
1;10;5937775619;2036347421;50;20;2630217504;21;5150.0;220004
0;25;1658202940;2833547212;33;8;426954309;10;1750.0;548699
0;17;6666411076;3619880217;44;11;3004325808;13;2850.0;220005
0;17;81030683152;1181104002;10;14;4064782988;16;1650.0;415428
1;0;23386559699;1120698497;44;8;2031531650;9;1200.0;220002
0;25;42069694293;1262145876;11;18;3132369833;19;1650.0;427683
0;14;15876054503;3653854349;44;25;1053965604;25;2700.0;427683
0;20;7540915063;4029846634;0;0;1038665835;0;1750.0;553691
1;15;60260647457;3589561338;44;18;3981121942;19;1650.0;548673
0;9;14261404827;2448864792;11;26;2444716395;27;3400.0;220003
1;25;68744701746;3052384689;26;13;547173779;14;1750.0;220003
0;43;5580002733;3053302479;12;11;124332046;11;1750.0;427683
1;22;23972835107;1549253427;17;25;1515093391;26;800.0;463027
0;7;27172173366;3066118668;44;0;884343042;3;1800.0;532301
0;19;27028951785;3664091010;19;29;3052732124;31;1750.0;427683
1;50;1071261588;1549253427;31;21;1978079573;24;600.0;548699
1;22;19034043844;977426899;44;18;1144440112;18;2100.0;462729
1;24;10231211059;1358833810;1;27;1515093391;27;800.0;220005
1;24;92617964040;2075091556;33;25;1358833810;26;1750.0;521324
0;64;3242044800;2427771351;47;18;3495449363;20;1400.0;220014
1;19;96475987601;834326136;53;11;4240932072;12;5150.0;220006
1;5;24473158473;2559112193;36;25;740249163;25;2750.0;220007
0;19;84907938869;3799339647;25;12;1515093391;12;800.0;220008
1;5;71580290997;1813016363;50;0;124332046;0;1750.0;220004
0;11;11671902247;2649000264;12;12;3148575131;12;3400.0;220007
0;11;49021666785;1358833810;16;26;3495449363;26;1400.0;220005
1;16;49733484339;1058635860;44;18;1144440112;18;2100.0;415374
1;20;31421751832;2728018201;32;18;3495449363;18;1400.0;447520
1;64;96546634562;4292850047;4;8;3957468267;10;1650.0;447520
0;23;89003010263;3794185059;35;1;2483313850;3;9000.0;510003
0;12;15654527181;925039077;27;6;953609776;9;4500.0;220014
1;25;29620153371;3114077904;10;27;2565377477;31;1650.0;532301
0;81;51295786008;1584962866;30;18;1515093391;18;800.0;220003
0;56;72434266183;4198501339;22;5;2051312820;5;950.0;220007
1;11;77417430415;2716827857;0;7;3842323364;9;1650.0;220006
1;14;77116750710;1573825017;44;25;1978079573;25;600.0;220004
0;25;89062354629;3817833911;7;0;411696033;0;3500.0;220005
0;24;84282417209;2470411082;22;11;3289344954;12;2700.0;548673
0;15;33791212174;2878493797;3;14;1151001901;17;1650.0;532301
1;22;41721562253;4070892855;44;25;1978079573;25;600.0;521324
0;8;54963308320;114106592;4;28;1691860079;31;10650.0;220004
1;9;13176539765;2609365482;34;13;1837694195;13;3500.0;427683
0;21;37536596831;1567706958;21;4;1515093391;5;800.0;510003
1;24;91073228378;3868289876;44;29;1978079573;30;600.0;220014
1;4;7983342311;1978079573;30;21;3907066502;23;1750.0;220004
1;22;83933529034;285245067;52;8;1515093391;10;800.0;510003
1;10;5937775619;3367497576;53;21;837979899;24;1650.0;220002
0;20;21372138633;1647711163;44;12;2728909103;13;3700.0;220005
1;24;78889753527;3653854349;1;25;3495449363;25;1400.0;220005
0;20;25476818209;3650516034;33;25;1549253427;26;9000.0;220014
1;25;63620501558;628292438;12;22;1825957264;24;1650.0;220003
1;24;26929900727;2427771351;49;25;1515093391;26;800.0;510126
0;1;23392188373;2756615127;22;15;2095467050;17;2600.0;220006
1;24;88285031739;1119285946;20;20;641931462;23;20500.0;220004
0;25;42069694293;389979431;47;13;3495449363;13;1400.0;427644
1;15;7429907494;2189163872;51;11;1490587953;12;3550.0;521324
0;20;21372138633;1720483841;14;21;3495449363;23;1400.0;220014
1;24;5210262797;3450282968;38;0;3495449363;2;1400.0;437772
0;1;23392188373;1128105290;23;15;3658436666;16;10650.0;532301
1;23;85188888077;1113274541;34;6;1837694195;7;3500.0;220014
0;21;136510381;538881989;4;19;3592065290;20;3400.0;510002
1;0;23386559699;2673886309;7;0;733370363;2;1750.0;463027
0;24;29955620541;147663363;12;15;407227014;16;3400.0;510043
0;20;71369594430;622953708;11;15;3219401144;17;3400.0;548673
1;19;27726488322;1720483841;31;5;1978079573;5;600.0;220007
1;20;24784171598;2341420833;49;11;3495449363;12;1400.0;220004
1;75;52787304819;3103254247;5;4;3495449363;5;1400.0;532301
1;37;78068671755;3799339647;37;29;1978079573;30;600.0;220006
1;22;7026086942;3653854349;1;1;1515093391;3;800.0;220004
0;49;88210099605;3653854349;44;19;494303515;20;3100.0;220008
0;20;6527403354;3266584280;53;18;1668991422;18;5150.0;521324
1;15;81459009908;2672817869;26;14;4152624080;17;4400.0;220003
1;52;284276224;285245067;37;18;1515093391;19;800.0;415374
0;25;81045024345;4019618537;33;29;1549253427;31;9000.0;220008
0;12;25534192873;2263087449;5;20;1515093391;23;800.0;220002
1;22;83772702835;2499026580;2;11;1515093391;12;800.0;510126
0;24;260151576;2263087449;16;11;1515093391;11;800.0;220005
1;14;6670336266;2503620843;23;18;2333901969;18;13250.0;463027
0;53;87271743033;2499026580;31;25;1515093391;26;800.0;447520
0;23;25134125224;2263087449;9;4;1515093391;5;800.0;220003
0;20;19918081216;2035668868;12;8;758578125;9;3400.0;415428
1;18;36170617165;2728018201;17;5;1515093391;5;800.0;220006
1;2;44665743722;983055271;23;11;185289284;11;3500.0;548699
1;20;7028672056;285245067;44;12;1647711163;13;2500.0;220008
0;20;69166978474;389979431;9;4;1978079573;5;600.0;220007
1;22;17435748394;1325709308;19;20;1549253427;20;9000.0;220002
0;8;54963308320;3619880217;44;4;1686619247;4;2450.0;510043
1;6;90104328950;1858679083;27;11;2060390665;11;13250.0;447520
1;25;14915076269;1200179735;12;26;124332046;27;1750.0;447520
1;18;80111000595;498164720;0;29;1922323068;30;3400.0;220006
1;22;83933529034;1514442073;15;29;186714052;31;3400.0;548699
0;16;96507527340;3589844411;15;0;815115276;0;3400.0;220005
1;24;91073228378;1358833810;2;19;3495449363;20;1400.0;510043
0;24;77387214848;1323581341;15;0;3273398030;2;4500.0;220007
1;15;35182337470;2297877394;19;28;1593655155;30;2750.0;521324
1;18;59025176292;2488462782;11;7;977426899;10;1750.0;553691
1;22;54818674636;2698369138;3;19;1992270886;20;2800.0;220004
1;25;29620153371;697716869;44;11;1078486255;11;4000.0;220009
1;22;1640052497;3066118668;1;18;3495449363;20;1400.0;462204
0;19;79729659096;3132369833;44;18;2031531650;18;1200.0;447520
0;19;94484631244;1120698497;44;13;1096459434;14;1500.0;427901
1;12;88488269195;493978685;2;18;1515093391;19;800.0;220007
0;25;42069694293;1558768656;6;18;3660982598;18;1650.0;220006
0;20;69166978474;4070892855;31;0;3495449363;2;1400.0;415374
0;21;34724358688;2341420833;29;25;3495449363;26;1400.0;510020
0;21;618489752;4228119913;15;25;3104040663;27;2750.0;220006
1;23;61648198013;733350171;12;8;3776528594;9;1750.0;220002
1;22;41721562253;493978685;25;18;1978079573;19;600.0;220006
0;43;5580002733;3682902592;28;4;3724089974;4;3500.0;548673
0;10;5595501782;3450282968;47;6;1515093391;9;800.0;437772
1;24;69087261742;1549253427;37;26;1515093391;27;800.0;220008
1;22;86562422025;285245067;44;11;2031531650;11;1200.0;553691
1;14;6670336266;2499026580;21;25;1978079573;25;600.0;220007
1;43;22310592718;1549253427;43;6;1515093391;7;800.0;220002
0;24;95900109408;3461080934;4;6;2600584514;7;1650.0;220014
0;11;81794695466;1323581341;15;27;3104040663;27;2750.0;553691
0;25;416910507;285245067;44;12;1053965604;13;2700.0;427644
0;16;12817751268;318944160;41;11;3495449363;11;1400.0;220002
0;24;29955620541;3066118668;31;25;1515093391;26;800.0;220004
0;56;72434266183;2263087449;47;12;1978079573;13;600.0;220005
0;23;72884076640;3496355140;44;21;3495449363;23;1400.0;220009
1;15;4886932013;1120698497;41;0;1978079573;2;600.0;548699
0;13;47812248907;1720483841;49;8;1515093391;9;800.0;220002
1;18;80111000595;2778966702;28;26;1162395272;27;3500.0;427644
